Date;Prestation;Code Barre;Contrat;Compte Expediteur;Pays Expediteur;Destinataire;CP Destinataire;Ville Destinataire;Pays Destinataire;Reference;Nombre de colis;Poids;Prix;Supplement;Lot;Facture;Compte facturé;Libellé TVA;CB Initial;Reference 2;Reference 3
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE TOURNESOLS               ;17120;COZES                              ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU MANOIRE               ;24330;SAINT PIERRE DE CHIGNAC            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU COURS                 ;34120;PEZENAS                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;SAPHENE SANTE SAINT ETIENNE        ;42000;SAINT ETIENNE                      ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE COEUR IMPERIAL           ;57000;METZ                               ;FR                                 ;                    ;1;      0.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE PICASSO                  ;57365;ENNERY                             ;FR                                 ;                    ;1;      3.000;       4.10;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU FAUBOURG              ;57230;BITCHE                             ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU CHAMPS DE MARS        ;34501;BEZIERS CEDEX                      ;FR                                 ;                    ;1;      2.620;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;BASTIDE LE CONFORT MEDICAL - SETE  ;34200;SETE                               ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU CENTRE                ;11210;PORT LA NOUVELLE                   ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;SELARL PHARMACIE DE LA POSTE       ;67800;HOENHEIM                           ;FR                                 ;                    ;1;      0.250;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;LCM ALSACE - LE CARRE MEDICAL      ;67200;STRASBOURG                         ;FR                                 ;                    ;1;      5.500;       4.70;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;LIBOURNE ORTHO MEDICAL             ;33500;LIBOURNE                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;HOPITAL DE MANOSQUE                ;4101;MANOSQUE CEDEX                     ;FR                                 ;                    ;1;      1.640;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE VICTOR HUGO              ;14100;LISIEUX                            ;FR                                 ;                    ;1;      1.900;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE SAINT SIMEON             ;60400;NOYON                              ;FR                                 ;                    ;1;      0.440;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE CENTRALE SELAS           ;77176;SAVIGNY LE TEMPLE                  ;FR                                 ;                    ;1;      1.100;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES 3 ROIS               ;56890;ST AVE                             ;FR                                 ;                    ;1;      0.320;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE PEYROU                   ;24200;SARLAT LA CANEDA                   ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE LLESET SYLVIE            ;32240;ESTANG                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE DAMPARIS              ;39500;DAMPARIS                           ;FR                                 ;                    ;1;      0.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE BARJAC                ;30430;BARJAC                             ;FR                                 ;                    ;1;      0.460;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE CENTRALE                 ;1340;MONTREVEL EN BRESSE                ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DUMAINE                  ;71100;CHALON SUR SAONE                   ;FR                                 ;                    ;1;      0.250;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE LANG                     ;57800;FREYMING-MERLEBACH                 ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;SELARL PHARMACIE LEOCARD           ;4120;CASTELLANE                         ;FR                                 ;                    ;1;      3.120;       4.10;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE SAINT VIVENT             ;8120;BOGNY SUR MEUSE                    ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE TOURNES               ;8090;TOURNES                            ;FR                                 ;                    ;1;      0.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU MARCHE                ;95200;SARCELLES                          ;FR                                 ;                    ;1;      0.720;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE VARGAS OLIVER            ;54122;AZERAILLES                         ;FR                                 ;                    ;1;      0.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;MEDICAL DIFFUSION 34               ;34000;MONTPELLIER                        ;FR                                 ;                    ;1;      4.100;       4.40;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU LEZ                   ;34170;CASTELNAU LE LEZ                   ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE PRINCIPALE               ;25750;ARCEY                              ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE CHARLIER JEREMY          ;54190;VILLERUPT                          ;FR                                 ;                    ;1;      0.350;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE D'HOUDEMONT              ;54180;HOUDEMONT                          ;FR                                 ;                    ;1;      0.450;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE BRIVE OUEST           ;19100;BRIVE LA GAILLARDE                 ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE BEGHOUL                  ;68100;MULHOUSE                           ;FR                                 ;                    ;1;      0.800;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE LAVALLEE                 ;28120;BAILLEAU LE PIN                    ;FR                                 ;                    ;1;      0.260;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE TOURY                 ;28310;TOURY                              ;FR                                 ;                    ;1;      0.240;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE LAMBERT                  ;33530;BASSENS                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU FAUBOURG SAINT PIERRE ;3100;MONTLUCON                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA PROMENADE          ;46800;MONTCUQ                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE SAINT FERDINAND          ;33120;ARCACHON                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU TREMBLAY              ;94500;CHAMPIGNY SUR MARNE                ;FR                                 ;                    ;1;      0.460;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE CENTRALE                 ;88500;MIRECOURT                          ;FR                                 ;                    ;1;      1.400;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE BRUELLE                  ;88100;SAINT DIE DES VOSGES               ;FR                                 ;                    ;1;      0.200;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE MONTRABE              ;31850;MONTRABE                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;DYNAMUT                            ;42100;ST ETIENNE                         ;FR                                 ;                    ;1;      3.360;       4.10;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA COURONNE           ;84300;CAVAILLON                          ;FR                                 ;                    ;1;      0.320;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU VILLAGE               ;4800;GREOUX LES BAINS                   ;FR                                 ;                    ;1;      0.860;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE NOUR                     ;33400;TALENCE                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;BASTIDE LE CONFORT MEDICAL - H2CARE;16160;GOND PONTOUVRE                     ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE D'ORNANO                 ;33000;BORDEAUX                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DES ALOUETTES            ;15000;AURILLAC                           ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE  DE LA SOURCE            ;63530;VOLVIC                             ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE D'ETALANS                ;25580;ETALANS                            ;FR                                 ;                    ;1;      3.350;       4.10;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE LA PLACE DARCHE       ;54400;LONGWY HAUT                        ;FR                                 ;                    ;1;      0.250;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DU CORBEAU               ;67000;STRASBOURG                         ;FR                                 ;                    ;1;      0.250;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE ACHENHEIM                ;67204;ACHENHEIM                          ;FR                                 ;                    ;1;      0.750;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DU PETIT BOSQUET         ;13012;MARSEILLE                          ;FR                                 ;                    ;1;      0.380;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DU PHOENIX               ;6000;NICE                               ;FR                                 ;                    ;1;      0.420;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DES JARDINS DU FER       ;74960;MEYTHET                            ;FR                                 ;                    ;1;      0.380;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE SENESCAL ARNAUD          ;33185;LE HAILLAN                         ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DES SAINTS-FRANCOIS      ;34000;MONTPELLIER                        ;FR                                 ;                    ;1;      1.120;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE ATA MYRIAM               ;11000;CARCASSONNE                        ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;SELARL PHARMACIE ALZIAL LAURENT    ;3100;MONTLUCON                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE CARNOT                ;42000;SAINT ETIENNE                      ;FR                                 ;                    ;1;      0.440;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;MEDICA PLUS CHANCELADE             ;24650;CHANCELADE                         ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE LA GARE               ;94140;ALFORTVILLE                        ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE POULTIER                 ;60120;ANSAUVILLERS                       ;FR                                 ;                    ;1;      0.700;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE BONNET MONTGAILLARD      ;34470;PEROLS                             ;FR                                 ;                    ;1;      0.380;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE PEZAC FABIEN             ;33620;LARUSCADE                          ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DU SOLEIL                ;54200;DOMMARTIN LES TOUL                 ;FR                                 ;                    ;1;      0.850;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DES MARRONNIERS          ;11300;LIMOUX                             ;FR                                 ;                    ;1;      1.500;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DES PYRENEES             ;31880;LA SALVETAT SAINT GILLES           ;FR                                 ;                    ;1;      1.500;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE CENTRALE                 ;64800;NAY BOURDETTES                     ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE CENTRALE                 ;13120;GARDANNE                           ;FR                                 ;                    ;1;      1.120;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE MONGE AIX ROTONDE        ;13100;AIX EN PROVENCE                    ;FR                                 ;                    ;1;      0.360;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PREVARICE TECAP                    ;60580;COYE LA FORET                      ;FR                                 ;                    ;1;      0.500;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE SAINT ANNE               ;56000;VANNES                             ;FR                                 ;                    ;1;      0.400;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE CALAUX                   ;18170;LE CHATELET                        ;FR                                 ;                    ;1;      0.280;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DES KAOLINS              ;22120;QUESSOY                            ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE LA POSTE              ;91860;EPINAY SOUS SENART                 ;FR                                 ;                    ;1;      0.860;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE ROUGET DE LISLE          ;94600;CHOISY LE ROI                      ;FR                                 ;                    ;1;      0.640;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DU KREMLIN               ;94270;LE KREMLIN BICETRE                 ;FR                                 ;                    ;1;      0.300;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE BOISSY 2              ;94470;BOISSY SAINT LEGER                 ;FR                                 ;                    ;1;      0.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE FRANCART                 ;2000;LAON                               ;FR                                 ;                    ;1;      2.700;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;BASTIDE FRANCHISE DE ROANNE        ;42153;RIORGES                            ;FR                                 ;                    ;1;      0.780;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DU COQ                   ;63100;CLERMONT FERRAND                   ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DES COURS                ;3500;SAINT POURCAIN                     ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;9,9997E+13;1;3752;FR                                 ;CIZETA MEDICALI                    ;18200;SAINT AMAND MONTROND               ;FR                                 ;                    ;1;      1.600;       3.80;CSU                ;  ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE BARBAISE                 ;8000;WARCQ                              ;FR                                 ;                    ;1;      0.800;;                   ;L000608 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE BARBAISE                 ;8000;WARCQ                              ;FR                                 ;                    ;1;      0.250;       4.00;CSU                ;L000608 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE CENTRALE                 ;94500;CHAMPIGNY SUR MARNE                ;FR                                 ;                    ;1;      0.380;;                   ;L000609 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE CENTRALE                 ;94500;CHAMPIGNY SUR MARNE                ;FR                                 ;                    ;1;      0.360;       4.00;CSU                ;L000609 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE GRANDCHAMP            ;56390;GRAND CHAMP                        ;FR                                 ;                    ;1;      1.100;;                   ;L000610 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE GRANDCHAMP            ;56390;GRAND CHAMP                        ;FR                                 ;                    ;1;      0.460;;                   ;L000610 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE GRANDCHAMP            ;56390;GRAND CHAMP                        ;FR                                 ;                    ;1;      0.420;       4.20;CSU                ;L000610 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA MAIRIE             ;91800;BRUNOY                             ;FR                                 ;                    ;1;      0.260;;                   ;L000611 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA MAIRIE             ;91800;BRUNOY                             ;FR                                 ;                    ;1;      0.260;       4.00;CSU                ;L000611 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA MONTAGNETTE        ;13150;TARASCON                           ;FR                                 ;                    ;1;      0.320;;                   ;L000612 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE LA MONTAGNETTE        ;13150;TARASCON                           ;FR                                 ;                    ;1;      0.360;       4.00;CSU                ;L000612 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE LA POSTE              ;57000;METZ                               ;FR                                 ;                    ;1;      2.050;;                   ;L000613 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE LA POSTE              ;57000;METZ                               ;FR                                 ;                    ;1;      0.650;       4.00;CSU                ;L000613 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DE LA TOUR               ;30132;CAISSARGUES                        ;FR                                 ;                    ;1;      0.700;;                   ;L000614 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DE LA TOUR               ;30132;CAISSARGUES                        ;FR                                 ;                    ;1;      0.360;       4.00;CSU                ;L000614 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES MINAHOUETS           ;56570;LOCMIQUELIC                        ;FR                                 ;                    ;1;      0.340;;                   ;L000615 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DES MINAHOUETS           ;56570;LOCMIQUELIC                        ;FR                                 ;                    ;1;      0.340;       4.00;CSU                ;L000615 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES TERRASSES            ;95100;ARGENTEUIL                         ;FR                                 ;                    ;1;      0.800;;                   ;L000616 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DES TERRASSES            ;95100;ARGENTEUIL                         ;FR                                 ;                    ;1;      7.580;       5.80;CSU                ;L000616 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU 72 REPUBLIQUE         ;63000;CLERMONT FERRAND                   ;FR                                 ;                    ;1;      1.600;;                   ;L000617 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU 72 REPUBLIQUE         ;63000;CLERMONT FERRAND                   ;FR                                 ;                    ;1;      1.600;       4.30;CSU                ;L000617 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU CLOS                  ;13220;CHATEAUNEUF LES MARTIGUES          ;FR                                 ;                    ;1;      0.320;;                   ;L000618 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75225E+12;1;3752;FR                                 ;PHARMACIE DU CLOS                  ;13220;CHATEAUNEUF LES MARTIGUES          ;FR                                 ;                    ;1;      0.380;       4.00;CSU                ;L000618 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU PARC                  ;88140;CONTREXEVILLE                      ;FR                                 ;                    ;1;     17.450;;                   ;L000619 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE DU PARC                  ;88140;CONTREXEVILLE                      ;FR                                 ;                    ;1;      0.200;       8.50;CSU                ;L000619 ;20/03/01044;3752;TVA 20.0%;;;
20/03/2020;H12;3,75216E+12;1;3752;FR                                 ;PHARMACIE PASTEUR PROVENCE         ;10000;TROYES                             ;FR                                 ;                    ;1;      0.700;;                   ;L000620 ;20/03/01044;3752;TVA 20.0%;;;
